id,text
11437,[SERVER] - McAfee Agent issue
1918,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
8698,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. Benoit ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      J:/CE-STA/        please create the folder and give R/W access for this and all subfolders.        Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
940,[TICKET ID] - A Support Ticket was forwarded to you  - RE: Decision for Order required: #[TICKET ID] - Install request
903,[TICKET ID] - New information received on closed ticket  - Initiated by [COMPANY][LOCATION]- Vulnerable Windows Defender on [SERVER]
4793,Printer installation -
1234,[TICKET ID] - New Support Ticket received  - R & Rstudio re-installation
1165,[TICKET ID] - New Support Ticket received  - pagina campus achs
1886,Shared Mailbox Access - [ADDRESS] - [EMAIL]
1713,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
4313,exportar lista de e-mailsGostaria de solicitar um export da lista de e-mails. preferencialmente de excel (.csv) mas pode ser qualquer outra extenção.
1363,[TICKET ID] - New Support Ticket received  - Acesso Skype
7533,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      N:/[SERVER]/STA-LEM    N:/[SERVER]/STA-CAM    N:/[SERVER]/STA-[LOCATION]    N:/[SERVER]/STA-PGRO        R/W including all subfolders.         Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
2162,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2359,Erhöhung des Arbeitsspeichers / Speicherplatzerhöhung auf [SERVER]
1984,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1221,[TICKET ID] - New Support Ticket received  - visual studio
1370,[TICKET ID] - A Support Ticket was forwarded to your role  - activacion blackverry work
957,[TICKET ID] - New Support Ticket received  - Atualização
837,[TICKET ID] - New Support Ticket received  - liberação
5254,E-Mail Verteiler [SERVER]-SFO und [SERVER] M. [NAME]
11562,Solicito arquivo de backup do arquivo
1698,Shared Mailbox Access - [TICKET ID] - [EMAIL]
1990,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
2255,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1495,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2021,File Share Access - [TICKET ID] - [NAME] ([COMPANY])
1586,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1457,(2020040620122) Verizon Initial Notification
1740,Shared Mailbox Access - [ADDRESS] - [EMAIL]
939,[TICKET ID] - A Support Ticket was forwarded to you  - Leaving Employee - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
9150,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
871,[TICKET ID] - New Support Ticket received  - PROGRAMA
2864,File Share Access - [TICKET ID] -Service Request: File Share Access     Grant access to file share for the following user:   (Username: )  Access Type: (RW) Read / Write  File Share:  J:/[COMPANY]/HR     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:  Bitte aufnehmen in den Verteiler: [COMPANY]_HR
1470,Create Shared Mailbox - [EMAIL] - [EMAIL] ([LOCATION])
1756,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2234,Create Shared Mailbox - [EMAIL] - [EMAIL]
1724,Shared Mailbox Access - [ADDRESS] - [EMAIL]
857,[TICKET ID] - New Support Ticket received  - Acceso a Citrix [NAME]
7645,A budget file is missing out of my folder and have not been able to find it on the computer
1653,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1477,Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
11074,[SERVER] on [SERVER] says offline
8058,Computador com atualizações pendentes
2125,Delete Shared Mailbox - [EMAIL] - [EMAIL]. [LOCATION])
1763,Shared Mailbox Access - [ADDRESS] - [EMAIL]
2549,Add user [COMPANY]up/Brodmann for Leasy Support
2182,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1157,[TICKET ID] - New Support Ticket received  - instalacion[LOCATION]
1017,[TICKET ID] - New Support Ticket received  - Abrir pasta de arquivos do google Drive
894,[TICKET ID] - A Support Ticket was forwarded to your role  - problemas ingreso a [NAME]
1523,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1620,Create Shared Mailbox - [EMAIL] - my[COMPANY] HR
794,[TICKET ID] - A Support Ticket was forwarded to your role  - Initiated by [COMPANY][LOCATION]- Vulnerable Teamviewer on [SERVER]
2233,Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
11150,Acesso [NAME]
6959,Extraction of users mailbox and OneDrive storage
2567,Neuen[LOCATION]User erstellen -  von [NAME]. [NAME]
2274,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1503,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
1444,onedrive
14312,Zugriff Postfach hinzufügen / entfernen
1799,File Share Access - [TICKET ID] - [ADDRESS] ([COMPANY]A. [LOCATION])
1213,[TICKET ID] - New Support Ticket received  - configuracion telefono [NAME]
10095,Citrix reciver takes very long to open
4044,Initiated by [COMPANY][LOCATION]- Vulnerable Active X on [SERVER]8
1898,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2054,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
8626,Email lentoBom dia !!!  Meu email está muito lento. quando pesquiso emails anteriores. para abrir os email.  Gostaria por gentileza que verificassem.  Atenciosamente.
1860,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2309,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
2022,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2068,Shared Mailbox Access - [ADDRESS] - [EMAIL]
1547,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
3958,Missing connection to McAfee on system [SERVER]
1134,[TICKET ID] - A Support Ticket was forwarded to your role  -  [NAME] locked out of PC
1428,SR290616 Leaving employee: The user [NAME] ([COMPANY]; [LOCATION]) is going to leave [COMPANY] on 02;01;2018
4622,sharepoint non accessible
276,GH Printer Connection Issue
1609,User admportz löschen
266,missing printerOur local printer in [ADDRESS] has disappeared from my laptop. How do I add it back?    Thanks    [NAME]obile: [PHONE]    
10060,Out of office notice on [EMAIL] email
4494,Initiated by [COMPANY][LOCATION]- Vulnerable .NET Version on [SERVER]
2190,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
341,[TICKET ID] - New Support Ticket received  - Mensaje al querer abrir outlook
2530,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      N:/[SERVER]/[USERNAME]        R/W including all subfolders.         Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
1100,[TICKET ID] - A Support Ticket was forwarded to you  - Instalar programa BarTender
2365,Instalación Impresora
5500,Initiated by GIT: Missing connection to all securitytools on system [SERVER]
1237,[TICKET ID] - A Support Ticket was forwarded to your role  - check_mk SD Servicealarm: ([SERVER]) [COMPANY] LS Systemmanagement - [SOFTWARE] Depot Server: Filesystem E:/ -[LOCATION]-> CRIT
1855,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
11372,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
10605,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
2681,Email duplication
1329,[TICKET ID] - A Support Ticket was forwarded to your role  - Initiated by [COMPANY][LOCATION]- Vulnerable TeamViewer on [SERVER]
810,[TICKET ID] - New Support Ticket received  - Relatorio de pedidos em Aberto Discoverer
14010,Light User for external - [TICKET ID] - [USERNAME]. [NAME]Service Request: Light User for external  Create Light user for [USERNAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 32151  Function: Service Manager Service & Support  Company: [COMPANY] Einsteinstr. 8. [ADDRESS]  Department: [ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Jan  7 2019 12:00AM     Additional information:
698,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] - [NAME] ([COMPANY]. [LOCATION])
1967,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
3807,Blocked Website by ProxyPlease allow this site. It is used for the installation of Whitesmoke English editor.    [NAME] received a new laptop and needs Whitesmoke installed    Attached is the correspondence with [NAME] when this was installed on [NAME]s previous computer        Client-IP: [IP_ADDRESS]    Proxy Hostname: [SERVER].[COMPANY]up.ads.dir    Date (local server time): 2018-07-18 14:31:03    URL: [URL]   [LOCATION]Categories: Malicious Sites. Software/Hardware    Reputation: High Risk    Media Type:   [LOCATION]was blocked due to a[LOCATION]Reputation and Categorization lookup result: true   [LOCATION]was blocked due to a dynamic content classification result: false        [COMPANY] GATEWAY RESE[LOCATION] CENTER. LLC. [LOCATION]Park at The Danforth Plant Science Center  [ADDRESS]. [ADDRESS]     Managing Director: [NAME]  Company Headquarters: [ADDRESS]      [URL]  
2797,File Share Access - [TICKET ID] - [NAME]. [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME]. [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:    Please add the folder for Italy to the rights that [NAME] already has:    Folder J/  Receivables report / [COMPANY] Italia       Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
1721,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1172,[TICKET ID] - New Support Ticket received  - Can not get company email on my phone. 
1041,[TICKET ID] - New Support Ticket received  - Skype
10471,CONFIGURAÇÃO DA IMPRESSORA - DIGITALIZAR[LOCATION]E-MAIL
1704,Shared Mailbox Access - [ADDRESS] - [EMAIL]
3567,Initiated by [COMPANY][LOCATION]- Unsupported Firefox on [SERVER]
664,[TICKET ID] - A Support Ticket was forwarded to your role  - User zu der Gruppe: [SERVER]-[NAME] hizufügen
1644,check_mk SD Hostalarm: ([SERVER]) [COMPANY] LS Site2Site[LOCATION]- UP -> DOWN
1565,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
9616,Basis User - [TICKET ID] -Service Request: Basis User     Create Windows account for internal user       Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  174454  Company:    Department:  [ADDRESS]  Street:    ZIP:    City:    Country:  [ADDRESS]  Office:       Important: Please set the EA10 to the following value: [USERNAME]@Marco (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan 31 2019 12:00AM     Additional information:   Neuer Kollege Startet am 01.02.2019
11160,Missing connection to all securitytools on system [SERVER]
1324,[TICKET ID] - New Support Ticket received  -  connect to printers - not urgent at all
1485,File Share Access - [TICKET ID] - [NAME]. [NAME] ([COMPANY]. [LOCATION])
13984,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: )  Access Type: (RW) Read / Write  File Share:    J:/CHR   J:/CHR-GLOBE   J:/CHR-H   J:/VORLAGEN       Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:  [ADDRESS] [NAME].  Bitte asap - Head of [LOCATION] HR
2245,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1761,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1796,Create Shared Mailbox - [ADDRESS] - [EMAIL]
1607,User admschen löschen
968,[TICKET ID] - New Support Ticket received  - Inclusão de Usuaria para recebimento de email do nfe.
796,[TICKET ID] - A Support Ticket was forwarded to you  - Users do not receive Pallavis mails
10455,COMPUTADOR[LOCATION]DESLIGANDO SOZINHO
1371,[TICKET ID] - New Support Ticket received  - activacion blackverry work
11414,Initiated by GIT: Missing connection to all securitytools on system [SERVER]
781,[TICKET ID] - A Support Ticket was forwarded to your role  - Software Installation - [TICKET ID] - [NAME] ([COMPANY] [LOCATION])
1873,Shared Mailbox Access - [ADDRESS] - [EMAIL]
4010,PRECISO INSTALAR DRIVE DE IMPRESSORA
1048,[TICKET ID] - New Support Ticket received  - Growout Room spooling printer issue
1707,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1820,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1075,[TICKET ID] - [SERVER][LOCATION]- Planned Maintenance - 2018-9-25. 09:00[LOCATION]| [SERVER] [COMPANY] SE. Rückmeldungen erforderlich.
8240,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
2030,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
6523,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: )  Access Type: (RW) Read / Write  File Share:  [Image]     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
1806,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
7896,change email for user
10028,instalação da imprssora
1518,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
991,[TICKET ID] - New Support Ticket received  - accidentally wiped my phone 
1695,File Share Access - [TICKET ID] - [ADDRESS]. [NAME] ([COMPANY]. [LOCATION])
2020,Light User for external - [TICKET ID] - [NAME]. PolService Request: Light User for external  Create Light user for [USERNAME]. Pol     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 47004  Function: Agentur  Company: Welocalize  Department: GMC-[ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Jun 29 2019 11:00PM     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Dec 13 2018 12:00AM     Additional information:
1005,[TICKET ID] - New Support Ticket received  - Cannot login to Fival citrix
866,[TICKET ID] - New Support Ticket received  - ajuste no base discovery e montagem de uma impressora
10666,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
1960,Shared Mailbox Access - [ADDRESS] - [EMAIL]
1976,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1970,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
3332,File Share Access - [TICKET ID] - [USERNAME]. Ole ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME] ([COMPANY]. [LOCATION]) (Username: )  Access Type: (RW) Read / Write  File Share:  J:/Scan     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:  Das Büro von [NAME] wird sich imBürogebäude in der [ADDRESS] befinden (Büro: 1.04). Bitte liefern Sie die Hardware so schnell wie möglich aus.  Vielen Dank!  Für Rückfragen stehe ich gern zur Verfügung.  Beste Grüße [NAME] Tel.: [PHONE]
3809,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
2004,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1381,[TICKET ID] - [SERVER][LOCATION]- Planned Maintenance - 2018-11-17. 08:01[LOCATION]| [SERVER] | [SERVER] [COMPANY] SE. Rückmeldungen erforderlich.
1864,File Share Access - [TICKET ID] - [NAME]. [NAME] ([COMPANY]A. [LOCATION])
1753,Azure Logic Apps - License request (Please contact [NAME])
13756,[SERVER]
1311,[TICKET ID] - New Support Ticket received  - Not able to print to printer
1484,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
93,Basis User - [TICKET ID] - [NAME].[NAME]([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [NAME].[NAME]([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  44288  Company: [COMPANY] S.A.  Department:  KW-[ADDRESS] a [ADDRESS] – [ADDRESS] Rural.  ZIP: [LOCATION][ADDRESS]  City:  [ADDRESS]  Country:  [ADDRESS]  Office:       Important: Please set the EA10 to the following value: 13741 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan 23 2019  3:00AM     Additional information:
2146,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
896,[TICKET ID] - New Support Ticket received  - Datos de Blackberry Work borrados
7588,Configuração de pontoConfiguração de ponto top data viggia para guardas noturnos
4352,Need access to the R drive
1505,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
14256,sem acesso a gropo j
10091,Abteilungswechsel Postfachzugang [NAME] Für [NAME] Zugang entfernen.
1445,urgent: create AD-account for [NAME]
2071,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1689,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2174,File Share Access - [TICKET ID] - Portes [NAME] ([COMPANY]. [LOCATION])
1865,File Share Access - [TICKET ID] - [ADDRESS] ([COMPANY]A. [LOCATION])
1545,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
648,[TICKET ID] - A Support Ticket was forwarded to your role  - Email Box - [EMAIL] is not working
792,[TICKET ID] - A Support Ticket was forwarded to you  - Basis User - [USERNAME] - [NAME] ([COMPANY]. [LOCATION])
2007,Shared Mailbox Access - [ADDRESS] - [EMAIL]
8351,Email não está sincronizando no mobileEmail não está sincronizando no mobile
7112,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RO) Read only  File Share:    [SERVER]-[SERVER]-ONLY-RO       Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
1904,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
3665,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: )  Access Type: (RW) Read / Write  File Share:  J:/[COMPANY]/HR/Lohnsteuerprüfung     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
1693,File Share Access - [TICKET ID] - [ADDRESS] ([COMPANY]A. [LOCATION])
246,Unable to email [NAME] [EMAIL]
4595,File Share Access - [TICKET ID] - [NAME]Service Request: File Share Access     Grant access to file share for the following user:  [NAME] (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  Hello I need Access to the following folder:   J:/[COMPANY]  Best regards. [NAME]     Requestor: [NAME]  Comment:  Hello I need access to the following order:  J:/[COMPANY]  Best regards. [NAME]
1476,Remove File Share Access - [TICKET ID] - Pintos. [NAME] ([COMPANY]. [LOCATION])
1409,Decision for Order required: #[TICKET ID] - Install request
2316,Shared Mailbox Access - [TICKET ID] - [EMAIL]
9203,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
4800,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      J:/CE-STA/      please create the folder if it does not yet exist and give R/W access for this and all subfolders.        Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
1880,Shared Mailbox Access - [ADDRESS] - [EMAIL]
10406,ActiveDirectory Sites and Services needs to be adjusted for [LOCATION]
2192,Shared Mailbox Access - [TICKET ID] - [EMAIL]
1154,[TICKET ID] - New Support Ticket received  - Install Dell[LOCATION]Connection
10581,[COMPANY] Logo on email signatures is not appropriately sized on return emails
855,[TICKET ID] - New Support Ticket received  - Mail en el Celular Samsung J7
2036,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1651,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1741,Shared Mailbox Access - [ADDRESS] - [EMAIL]
2045,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1762,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
777,[TICKET ID] - A Support Ticket was forwarded to your role  - No Access to [COMPANY] @All WebMag with Chrome
8214,Initiated by [COMPANY][LOCATION]- Vulnerable Internet Explorere on [SERVER]
1161,[TICKET ID] - New Support Ticket received  - very frequent crashes  of Google chrome browser
10270,Initiated by GIT: Missing connection to all securitytools on system [LOCATION]-TMP03
988,[TICKET ID] - New Support Ticket received  - no skype connection
8652,files in ... J:/ZRPMEXIM/MB/BS_raw_data ... deleted by mistake ... backup of all file from that directory needed night 3-4.2.2020
919,[TICKET ID] - New Support Ticket received  - Garmin Install
314,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] - Peta. [NAME] ([COMPANY]. [LOCATION])
613,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] - [NAME]. [NAME] ([COMPANY]. [LOCATION])
13763,Basis User - [USERNAME] - [NAME]. [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [USERNAME]. [NAME] ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  44278  Company:  [COMPANY] Momont Recherche  Department:  [ADDRESS]  City:  [ADDRESS]  Country:    Office:       Important: Please set the EA10 to the following value: 11140 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan 10 2019 12:00AM     Additional information:
1830,Shared Mailbox Access - [ADDRESS] - [EMAIL]
4056,eMail configuration for Salesforce
1542,Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
949,[TICKET ID] - New Support Ticket received  - Instalaçãoe permissão para utilizar o SID
1067,[TICKET ID] - New Support Ticket received  - Bloqueio e cancelamento de usuário - Wanderson [NAME]
1585,File Share Access - [TICKET ID] - [NAME] ([COMPANY]-[PASSWORD]. [LOCATION])
606,[TICKET ID] - A Support Ticket was forwarded to your role  - Create Shared Mailbox
645,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] -
1975,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
6245,DNS removal - [SERVER]4 & [SERVER]5Hi.  Could you please remove the following[LOCATION]records and any subsequent records (e.g. PTR):  - [SERVER]4.[COMPANY]up.ads.dir  - [SERVER]5.[COMPANY]up.ads.dir  Please do not go through [COMPANY] when this is done. I can validate this myself.  Thank you in advance.  [NAME]
14299,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
1313,[TICKET ID] - check_mk SD Hostalarm: ([SERVER]) [COMPANY] LS Site2Site[LOCATION]- UP -> DOWN. Rückmeldungen erforderlich.
695,[TICKET ID] - A Support Ticket was forwarded to your role  - Wrong email address
1235,[TICKET ID] - New Support Ticket received  - Computador Backup para Viagens
2046,Create Shared Mailbox - [EMAIL] - GTC-TX
9792,Light User - [USERNAME] -Service Request: Light User  Create Light user for      Firstname: [NAME]  Lastname: [NAME]  Cost Center: 47046  Company: [COMPANY] India Private Limited  Department: GIT-[ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: Germany  Office:      Important: Please set the EA10 to the following value: [EMAIL] (leave blank. when empty)     Desired date: Aug 30 2018 12:00AM     Requestor: [NAME] ([COMPANY]. [LOCATION])     Additional information:
907,[TICKET ID] - New Support Ticket received  - Acesso VPN
3210,Forwarding Emails
16,urgent- cant receive mails from [EMAIL] into mailbox [EMAIL]we have to receive orders from our webshop [URL] in mailbox [EMAIL] from mailaddress [EMAIL]. unfortunately it seems like our system block all mails from [EMAIL].   Can you please approve this mail address urgently today. important because we need to make webshop tests before launching the webpage on Monday.    thanks. and please call me on [PHONE] if you have any questions. please also confirm to me asap this issue is solved.    [NAME]
785,[TICKET ID] - New information received on closed ticket  - Criar acesso utilizando o Skype Meeting - Calendar
5255,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  Please. provide me with assess to Server Link: GROUP (J:) with all relevant Folders and Dates. The same assess as by [NAME] ([COMPANY]. [LOCATION])     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
2489,access to [EMAIL]
2304,Shared Mailbox Access - [TICKET ID] - [EMAIL]
897,[TICKET ID] - New Support Ticket received  - outlook
365,[TICKET ID] - New Support Ticket received  - [LOCATION]Eintrag für[LOCATION]Server
1846,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1744,need access to public folder
1410,Decision for Order required: #[TICKET ID] - Install request
9091,Acesso pastas da rede
2166,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1635,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. External)
1633,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2035,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
654,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] -
